STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,PRCP_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/3/2005,2,",,S",20.5,"H,,S",,,17.6,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/4/2005,6.4,",,S",20.4,"H,,S",23.7,",,S",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/5/2005,1.8,",,S",21,"H,,S",,,18.2,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/6/2005,0.8,",,S",20.7,"H,,S",23.6,",,S",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/7/2005,0.3,",,S",21.4,"H,,S",23.4,",,S",18.9,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/8/2005,31.2,",,S",18.4,"H,,S",23.8,",,S",16.7,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/9/2005,8.4,",,S",19.7,"H,,S",,,15.6,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/10/2005,0.8,",,S",18.6,"H,,S",22.3,",,S",15.1,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/11/2005,0,",,S",18.4,"H,,S",20.7,",,S",13.2,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/12/2005,,,18.8,"H,,S",21.1,",,S",11.9,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/13/2005,,,18.9,"H,,S",,,15.2,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/14/2005,,,19.5,"H,,S",,,12.7,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/15/2005,,,19.1,"H,,S",23.1,",,S",11.5,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/16/2005,0,",,S",20.5,"H,,S",,,15.8,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/17/2005,4.8,",,S",21.2,"H,,S",23.9,",,S",18.3,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/18/2005,21.6,",,S",18.7,"H,,S",23.7,",,S",16,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/19/2005,1,",,S",18.6,"H,,S",20.9,",,S",17,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/20/2005,0,",,S",18.3,"H,,S",21,",,S",16.5,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/21/2005,,,19.2,"H,,S",,,16.4,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/22/2005,0,",,S",19.1,"H,,S",22.2,",,S",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/23/2005,0,",,S",19.4,"H,,S",22.5,",,S",16.4,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/24/2005,1.3,",,S",19.6,"H,,S",,,17.4,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/25/2005,2.3,",,S",20.2,"H,,S",,,16.7,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/26/2005,0,",,S",19.9,"H,,S",23.2,",,S",17.1,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/27/2005,0,",,S",20.2,"H,,S",23.4,",,S",17.3,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/28/2005,,,20.4,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/29/2005,0.5,",,S",20.9,"H,,S",23.8,",,S",17.7,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/30/2005,1.5,",,S",20.6,"H,,S",23.4,",,S",17.1,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,10/31/2005,0.3,",,S",20.7,"H,,S",,,17.6,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/1/2005,0,",,S",20.6,"H,,S",23.7,",,S",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/2/2005,0.5,",,S",20.1,"H,,S",23.2,",,S",16.8,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/3/2005,0.3,",,S",20.4,"H,,S",23.4,",,S",16.4,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/4/2005,0,",,S",20.6,"H,,S",23.4,",,S",14.2,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/5/2005,0,",,S",19.8,"H,,S",23,",,S",15.1,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/6/2005,,,20.5,"H,,S",23.8,",,S",13.4,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/7/2005,,,21.5,"H,,S",24.3,",,S",17.2,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/8/2005,5.1,",,S",21.8,"H,,S",24.2,",,S",16.7,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/9/2005,0,",,S",21.2,"H,,S",24.4,",,S",14.9,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/10/2005,,,20.8,"H,,S",25.2,",,S",15.2,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/11/2005,,,21.8,"H,,S",,,15.8,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/12/2005,,,21.2,"H,,S",25,",,S",16.8,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/13/2005,,,21.6,"H,,S",24.5,",,S",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/14/2005,0,",,S",20.6,"H,,S",28.8,",,S",14.4,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/15/2005,,,22.6,"H,,S",25.7,",,S",15.3,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/16/2005,,,22.7,"H,,S",25.9,",,S",17.1,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/17/2005,,,21.9,"H,,S",25.9,",,S",17.4,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/18/2005,,,23,"H,,S",,,17.6,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/19/2005,,,23.1,"H,,S",26.2,",,S",17.2,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/20/2005,,,21.9,"H,,S",26,",,S",15.7,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/21/2005,,,21.7,"H,,S",25.9,",,S",15.2,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/22/2005,,,22.4,"H,,S",25.7,",,S",15.8,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/23/2005,,,23.1,"H,,S",26,",,S",16.5,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/24/2005,2.8,",,S",22.1,"H,,S",26.1,",,S",17.6,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/25/2005,4.3,",,S",21.6,"H,,S",26.7,",,S",17.6,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/26/2005,11.7,",,S",23.1,"H,,S",,,19.5,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/27/2005,0,",,S",22.8,"H,,S",25.9,",,S",19.7,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/28/2005,0,",,S",22.5,"H,,S",25.4,",,S",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/29/2005,2.5,",,S",22,"H,,S",25.8,",,S",18.8,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,11/30/2005,1.5,",,S",23,"H,,S",,,19,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,12/1/2005,1.5,",,S",22.4,"H,,S",25.7,",,S",18.8,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,12/2/2005,0,",,S",22.8,"H,,S",,,15.8,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,12/3/2005,,,21.8,"H,,S",26.3,",,S",15.7,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,12/4/2005,,,23.6,"H,,S",,,17.7,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,12/5/2005,,,23.7,"H,,S",26.6,",,S",18.2,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,12/6/2005,,,23.3,"H,,S",27.1,",,S",16.5,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,12/7/2005,17.8,",,S",22.4,"H,,S",26.3,",,S",17.7,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,12/8/2005,2,",,S",22.1,"H,,S",25.8,",,S",19.6,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,12/9/2005,0,",,S",22.7,"H,,S",,,19.4,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,12/10/2005,,,22.9,"H,,S",25.3,",,S",18.9,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,12/11/2005,,,22.9,"H,,S",,,17.2,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,12/12/2005,,,23.6,"H,,S",,,20.6,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,12/13/2005,,,23.7,"H,,S",26.9,",,S",21.5,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,12/14/2005,,,23.3,"H,,S",26.3,",,S",18.5,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,12/15/2005,,,22.4,"H,,S",26.6,",,S",17,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,12/16/2005,,,24,"H,,S",26.2,",,S",19.2,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,12/17/2005,,,24.4,"H,,S",27,",,S",18.9,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,12/18/2005,,,23.4,"H,,S",26.5,",,S",18.2,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,12/19/2005,,,21.7,"H,,S",26.6,",,S",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,12/20/2005,,,22.2,"H,,S",25,",,S",16.8,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,12/21/2005,,,23.2,"H,,S",,,16.7,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,12/22/2005,,,23.9,"H,,S",27,",,S",18.5,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,12/23/2005,,,24.2,"H,,S",27.3,",,S",18.7,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,12/24/2005,,,23.6,"H,,S",27.1,",,S",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,12/25/2005,0,",,S",24.1,"H,,S",27.3,",,S",17.1,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,12/26/2005,,,24.4,"H,,S",,,21.8,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,12/27/2005,8.4,",,S",25.5,"H,,S",28.4,",,S",20.9,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,12/28/2005,0,",,S",24.8,"H,,S",28,",,S",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,12/29/2005,,,23.8,"H,,S",28.1,",,S",18.1,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,12/30/2005,12.2,",,S",24.6,"H,,S",,,19.8,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,12/31/2005,11.7,",,S",24,"H,,S",28.2,",,S",20.4,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,1/1/2006,0,",,S",25.3,"H,,S",28.2,",,S",20.5,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,1/2/2006,,,24.9,"H,,S",28.5,",,S",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,1/3/2006,,,26.1,"H,,S",28.2,",,S",19.7,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,1/4/2006,,,26.8,"H,,S",29.5,",,S",23.6,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,1/5/2006,3.8,",,S",25.8,"H,,S",29.3,",,S",22.2,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,1/6/2006,0,",,S",26.6,"H,,S",,,21.1,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,1/7/2006,0,",,S",27.1,"H,,S",,,22.3,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,1/8/2006,0,",,S",26.9,"H,,S",30.6,",,S",23.1,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,1/9/2006,1,",,S",25.6,"H,,S",29.5,",,S",23.4,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,1/10/2006,0,",,S",24.9,"H,,S",28,",,S",22.1,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,1/11/2006,0,",,S",24.2,"H,,S",,,19.9,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,1/12/2006,2,",,S",23.9,"H,,S",,,20.9,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,1/13/2006,14,",,S",23.8,"H,,S",27.9,",,S",19.8,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,1/14/2006,9.9,",,S",25.4,"H,,S",,,20.6,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,1/15/2006,0,",,S",26.6,"H,,S",,,20.6,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,1/16/2006,4.1,",,S",24.7,"H,,S",28.5,",,S",20.2,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,1/17/2006,0,",,S",26.5,"H,,S",,,22.8,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,1/18/2006,,,26.6,"H,,S",29.6,",,S",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,1/19/2006,,,25.9,"H,,S",,,20.1,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,1/20/2006,22.9,",,S",24.3,"H,,S",29.1,",,S",21.2,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,1/21/2006,0.8,",,S",24.7,"H,,S",,,22.3,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,1/22/2006,0,",,S",24.9,"H,,S",27.1,",,S",20.9,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,1/23/2006,,,24.9,"H,,S",27.3,",,S",22.9,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,1/24/2006,0.3,",,S",25.5,"H,,S",27.8,",,S",22,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,1/25/2006,0,",,S",25.6,"H,,S",,,21.3,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,1/26/2006,,,25.1,"H,,S",29.7,",,S",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,1/27/2006,,,24.1,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,1/28/2006,,,25.7,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,1/29/2006,,,26.1,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,1/30/2006,,,24.8,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,1/31/2006,,,26.7,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,2/1/2006,,,26.2,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,2/2/2006,,,25.4,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,2/3/2006,,,25.3,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,2/4/2006,,,26.4,"H,,S",,,19.9,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,2/5/2006,,,26.1,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,2/6/2006,,,25.7,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,2/7/2006,,,26.1,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,2/8/2006,,,25.2,"H,,S",30.2,",,S",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,2/9/2006,,,25,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,2/10/2006,,,26.4,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,2/11/2006,,,26.1,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,2/12/2006,,,25.3,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,2/13/2006,,,24.9,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,2/14/2006,,,26.1,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,2/15/2006,,,25.2,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,2/16/2006,,,24.1,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,2/17/2006,,,25.1,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,2/18/2006,,,24.6,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,2/19/2006,,,25.6,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,2/20/2006,,,25.2,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,2/21/2006,,,25.1,"H,,S",,,,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,2/22/2006,0.8,",,S",25.4,"H,,S",,,23.9,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,2/23/2006,1.5,",,S",25.6,"H,,S",,,20.5,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,2/24/2006,4.6,",,S",25.7,"H,,S",29.4,",,S",21,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,2/25/2006,0,",,S",25.5,"H,,S",29.1,",,S",22.3,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,2/26/2006,4.3,",,S",25.2,"H,,S",29.1,",,S",20.7,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,2/27/2006,0,",,S",26.1,"H,,S",29.7,",,S",22.2,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,2/28/2006,0.8,",,S",26.1,"H,,S",29.2,",,S",22.3,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,3/1/2006,0,",,S",25.7,"H,,S",28.5,",,S",22.8,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,3/2/2006,0.8,",,S",26.1,"H,,S",,,23.4,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,3/3/2006,0,",,S",25.6,"H,,S",29.5,",,S",20.5,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,3/4/2006,7.4,",,S",24.6,"H,,S",28.7,",,S",20.7,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,3/5/2006,0,",,S",24.2,"H,,S",27.3,",,S",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,3/6/2006,,,24.2,"H,,S",27.2,",,S",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,3/7/2006,,,23.6,"H,,S",27,",,S",21,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,3/8/2006,2.5,",,S",23.4,"H,,S",28,",,S",18,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,3/9/2006,0,",,S",22.4,"H,,S",27,",,S",16,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,3/10/2006,24.9,",,S",23.9,"H,,S",27,",,S",20,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,3/11/2006,0,",,S",23.6,"H,,S",27,",,S",16,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,3/12/2006,,,24.4,"H,,S",27,",,S",22,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,3/13/2006,,,24.3,"H,,S",27.4,",,S",21.9,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,3/14/2006,,,24.5,"H,,S",27.2,",,S",21.7,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,3/15/2006,,,24.4,"H,,S",27.1,",,S",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,3/16/2006,2.8,",,S",21.6,"H,,S",27.2,",,S",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,3/17/2006,58.9,",,S",22.2,"H,,S",,,19.4,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,3/18/2006,1,",,S",23.7,"H,,S",,,19.8,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,3/19/2006,2.3,",,S",23.9,"H,,S",,,20.4,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,3/20/2006,4.3,",,S",23.1,"H,,S",27.1,",,S",20.3,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,3/21/2006,1.5,",,S",24.2,"H,,S",,,19.4,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,3/22/2006,0,",,S",23.9,"H,,S",,,18.3,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,3/23/2006,0.3,",,S",23.6,"H,,S",,,19.5,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,3/24/2006,1.8,",,S",23.2,"H,,S",27.5,",,S",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,3/25/2006,0.5,",,S",23.9,"H,,S",26.2,",,S",21,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,3/26/2006,0.3,",,S",24.2,"H,,S",27.1,",,S",20,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,3/27/2006,3.3,",,S",24.4,"H,,S",,,20.8,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,3/28/2006,1.5,",,S",24.6,"H,,S",28,",,S",21,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,3/29/2006,1.8,",,S",24.6,"H,,S",27.2,",,S",21.3,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,3/30/2006,0,",,S",24.1,"H,,S",27,",,S",20.3,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,3/31/2006,0.3,",,S",23.8,"H,,S",,,18.9,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,4/1/2006,0,",,S",24,"H,,S",,,19.2,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,4/2/2006,,,23.6,"H,,S",28.3,",,S",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,4/3/2006,0,",,S",23.7,"H,,S",27.1,",,S",19.6,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,4/4/2006,0.3,",,S",24.8,"H,,S",27.7,",,S",22.5,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,4/5/2006,1.5,",,S",23.9,"H,,S",27.8,",,S",20.2,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,4/6/2006,0,",,S",22.3,"H,,S",27.4,",,S",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,4/7/2006,49.8,",,S",23.2,"H,,S",,,18.4,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,4/8/2006,0,",,S",23.2,"H,,S",26.5,",,S",,
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,4/9/2006,1,",,S",23.9,"H,,S",26.7,",,S",20.1,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,4/10/2006,0,",,S",22.7,"H,,S",26.4,",,S",17.3,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,4/11/2006,0.5,",,S",23.2,"H,,S",,,18.6,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,4/12/2006,0.5,",,S",23.7,"H,,S",,,19.1,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,4/13/2006,0.3,",,S",23.8,"H,,S",27.4,",,S",20,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,4/14/2006,5.6,",,S",23.9,"H,,S",27.4,",,S",20.8,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,4/15/2006,20.8,",,S",24.9,"H,,S",,,22.5,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,4/16/2006,4.3,",,S",24.1,"H,,S",27.3,",,S",20.9,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,4/17/2006,0.3,",,S",22.8,"H,,S",,,17.7,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,4/18/2006,0,",,S",23.2,"H,,S",,,19,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,4/19/2006,,,23.2,"H,,S",,,18.3,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,4/20/2006,,,22.6,"H,,S",27.1,",,S",17.4,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,4/21/2006,,,24.3,"H,,S",27.7,",,S",20.3,",,S"
CI000085469,"ISLA DE PASCUA, CI",-27.167,-109.433,69,4/22/2006,,,25,"H,,S",27.6,",,S",21.2,",,S"
